filename,width,height,class,xmin,ymin,xmax,ymax
BM276:MV-00004:zedx:20250507-002955_10.jpg,1920,1200,person,675,535,883,897
BM276:MV-00004:zedx:20250507-002955_10.jpg,1920,1200,person,957,367,1033,653
BM276:MV-00004:zedx:20250507-002955_104.jpg,1920,1200,person,945,360,1035,650
BM276:MV-00004:zedx:20250507-002955_104.jpg,1920,1200,person,676,527,886,910
BM276:MV-00004:zedx:20250507-002955_110.jpg,1920,1200,person,711,535,886,910
BM276:MV-00004:zedx:20250507-002955_110.jpg,1920,1200,person,933,365,1035,651
BM276:MV-00004:zedx:20250507-002955_119.jpg,1920,1200,person,935,364,1042,653
BM276:MV-00004:zedx:20250507-002955_119.jpg,1920,1200,person,689,536,887,910
BM276:MV-00004:zedx:20250507-002955_124.jpg,1920,1200,person,692,538,888,914
BM276:MV-00004:zedx:20250507-002955_124.jpg,1920,1200,person,939,365,1040,654
BM276:MV-00004:zedx:20250507-002955_128.jpg,1920,1200,person,685,536,888,908
BM276:MV-00004:zedx:20250507-002955_128.jpg,1920,1200,person,933,366,1041,652
BM276:MV-00004:zedx:20250507-002955_22.jpg,1920,1200,person,966,363,1036,658
BM276:MV-00004:zedx:20250507-002955_22.jpg,1920,1200,person,678,529,885,898
BM276:MV-00004:zedx:20250507-002955_3.jpg,1920,1200,person,934,372,1024,654
BM276:MV-00004:zedx:20250507-002955_3.jpg,1920,1200,person,678,537,884,898
BM276:MV-00004:zedx:20250507-002955_48.jpg,1920,1200,person,674,528,884,897
BM276:MV-00004:zedx:20250507-002955_48.jpg,1920,1200,person,959,357,1035,658
BM276:MV-00004:zedx:20250507-002955_57.jpg,1920,1200,person,668,530,885,896
BM276:MV-00004:zedx:20250507-002955_57.jpg,1920,1200,person,958,358,1037,657
BM276:MV-00004:zedx:20250507-002955_6.jpg,1920,1200,person,675,538,887,897
BM276:MV-00004:zedx:20250507-002955_6.jpg,1920,1200,person,939,369,1033,653
BM276:MV-00004:zedx:20250507-002955_84.jpg,1920,1200,person,638,528,885,897
BM276:MV-00004:zedx:20250507-002955_84.jpg,1920,1200,person,960,361,1034,658
BM276:MV-00004:zedx:20250507-003013_12.jpg,1920,1200,person,938,385,1039,654
BM276:MV-00004:zedx:20250507-003013_12.jpg,1920,1200,person,683,534,886,907
BM276:MV-00004:zedx:20250507-003013_131.jpg,1920,1200,person,938,372,1035,660
BM276:MV-00004:zedx:20250507-003013_131.jpg,1920,1200,person,680,537,886,912
BM276:MV-00004:zedx:20250507-003013_4.jpg,1920,1200,person,680,536,886,908
BM276:MV-00004:zedx:20250507-003013_4.jpg,1920,1200,person,942,386,1039,653
BM276:MV-00004:zedx:20250507-003013_52.jpg,1920,1200,person,964,373,1079,655
BM276:MV-00004:zedx:20250507-003013_52.jpg,1920,1200,person,680,537,885,910
BM276:MV-00004:zedx:20250507-003030_0.jpg,1920,1200,person,949,376,1032,657
BM276:MV-00004:zedx:20250507-003030_0.jpg,1920,1200,person,680,535,886,907
BM276:MV-00004:zedx:20250507-003030_57.jpg,1920,1200,person,681,537,886,911
BM276:MV-00004:zedx:20250507-003030_57.jpg,1920,1200,person,967,376,1044,666
BM276:MV-00004:zedx:20250507-013002_100.jpg,1920,1200,person,334,378,372,424
BM276:MV-00004:zedx:20250507-013002_4.jpg,1920,1200,person,335,377,370,422
BM276:MV-00004:zedx:20250507-013037_131.jpg,1920,1200,person,334,378,371,429
BM276:MV-00004:zedx:20250507-013037_138.jpg,1920,1200,person,334,377,370,420
BM276:MV-00004:zedx:20250507-022951_118.jpg,1920,1200,person,841,365,953,643
BM276:MV-00004:zedx:20250507-022951_118.jpg,1920,1200,person,722,610,903,953
BM276:MV-00004:zedx:20250507-022951_76.jpg,1920,1200,person,735,592,887,959
BM276:MV-00004:zedx:20250507-022951_76.jpg,1920,1200,person,831,370,948,666
BM276:MV-00004:zedx:20250507-023009_102.jpg,1920,1200,person,780,381,919,651
BM276:MV-00004:zedx:20250507-023009_102.jpg,1920,1200,person,710,583,877,946
BM276:MV-00004:zedx:20250507-023009_108.jpg,1920,1200,person,735,591,881,944
BM276:MV-00004:zedx:20250507-023009_108.jpg,1920,1200,person,778,384,920,647
BM276:MV-00004:zedx:20250507-023009_109.jpg,1920,1200,person,737,591,890,944
BM276:MV-00004:zedx:20250507-023009_109.jpg,1920,1200,person,776,386,919,645
BM276:MV-00004:zedx:20250507-023009_32.jpg,1920,1200,person,841,369,954,651
BM276:MV-00004:zedx:20250507-023009_32.jpg,1920,1200,person,735,624,920,951
BM276:MV-00004:zedx:20250507-023009_4.jpg,1920,1200,person,841,368,955,649
BM276:MV-00004:zedx:20250507-023009_4.jpg,1920,1200,person,671,574,925,918
BM276:MV-00004:zedx:20250507-023009_83.jpg,1920,1200,person,652,799,879,1089
BM276:MV-00004:zedx:20250507-023009_83.jpg,1920,1200,person,842,365,954,652
BM276:MV-00004:zedx:20250507-023009_99.jpg,1920,1200,person,785,380,921,661
BM276:MV-00004:zedx:20250507-023009_99.jpg,1920,1200,person,689,576,876,953
BM276:MV-00004:zedx:20250507-023026_14.jpg,1920,1200,person,758,516,937,907
BM276:MV-00004:zedx:20250507-023026_14.jpg,1920,1200,person,771,385,920,645
BM276:MV-00004:zedx:20250507-023026_45.jpg,1920,1200,person,771,386,918,644
BM276:MV-00004:zedx:20250507-023026_45.jpg,1920,1200,person,767,517,936,910
BM276:MV-00004:zedx:20250507-023026_54.jpg,1920,1200,person,770,516,935,909
BM276:MV-00004:zedx:20250507-023026_54.jpg,1920,1200,person,771,385,918,643
BM276:MV-00004:zedx:20250507-023026_60.jpg,1920,1200,person,769,514,937,908
BM276:MV-00004:zedx:20250507-023026_60.jpg,1920,1200,person,774,385,919,646
BM276:MV-00004:zedx:20250507-023026_85.jpg,1920,1200,person,774,381,918,644
BM276:MV-00004:zedx:20250507-023026_85.jpg,1920,1200,person,768,520,935,910
BM276:MV-00004:zedx:20250507-023044_0.jpg,1920,1200,person,758,536,935,907
BM276:MV-00004:zedx:20250507-023044_0.jpg,1920,1200,person,771,391,917,647
BM276:MV-00004:zedx:20250507-023044_116.jpg,1920,1200,person,778,530,934,916
BM276:MV-00004:zedx:20250507-023044_116.jpg,1920,1200,person,784,381,921,647
BM276:MV-00004:zedx:20250507-023044_129.jpg,1920,1200,person,777,381,924,648
BM276:MV-00004:zedx:20250507-023044_129.jpg,1920,1200,person,776,533,936,916
BM276:MV-00004:zedx:20250507-023044_31.jpg,1920,1200,person,770,387,917,644
BM276:MV-00004:zedx:20250507-023044_31.jpg,1920,1200,person,759,528,939,917
BM276:MV-00004:zedx:20250507-023044_49.jpg,1920,1200,person,759,533,934,911
BM276:MV-00004:zedx:20250507-023044_49.jpg,1920,1200,person,768,383,916,641
BM276:MV-00004:zedx:20250507-023044_55.jpg,1920,1200,person,766,541,930,917
BM276:MV-00004:zedx:20250507-023044_55.jpg,1920,1200,person,769,385,913,643
BM276:MV-00004:zedx:20250507-023044_9.jpg,1920,1200,person,771,393,920,647
BM276:MV-00004:zedx:20250507-023044_9.jpg,1920,1200,person,756,550,942,910
BM276:MV-00004:zedx:20250507-035950_120.jpg,1920,1200,person,415,647,623,971
BM276:MV-00004:zedx:20250507-035950_35.jpg,1920,1200,person,375,610,599,928
BM276:MV-00004:zedx:20250507-035950_4.jpg,1920,1200,person,387,609,597,922
BM276:MV-00004:zedx:20250507-040007_104.jpg,1920,1200,person,243,675,519,982
BM276:MV-00004:zedx:20250507-040007_22.jpg,1920,1200,person,423,629,625,962
BM276:MV-00004:zedx:20250507-040007_40.jpg,1920,1200,person,406,631,623,969
BM276:MV-00004:zedx:20250507-040007_44.jpg,1920,1200,person,405,632,624,968
BM276:MV-00004:zedx:20250507-040007_47.jpg,1920,1200,person,404,633,622,972
BM276:MV-00004:zedx:20250507-040007_66.jpg,1920,1200,person,403,634,624,965
BM276:MV-00004:zedx:20250507-040025_139.jpg,1920,1200,person,1,682,317,1048
BM276:MV-00004:zedx:20250507-040042_0.jpg,1920,1200,person,53,675,317,1052
BM276:MV-00004:zedx:20250507-040042_22.jpg,1920,1200,person,47,673,315,1039
BM276:MV-00004:zedx:20250507-040042_25.jpg,1920,1200,person,46,672,316,1051
BM276:MV-00004:zedx:20250507-040042_55.jpg,1920,1200,person,267,622,506,963
BM276:MV-00004:zedx:20250507-040042_60.jpg,1920,1200,person,330,578,549,882
BM276:MV-00004:zedx:20250507-040042_8.jpg,1920,1200,person,56,675,308,1031
BM276:MV-00004:zedx:20250507-055952_2.jpg,1920,1200,person,744,432,847,641
BM276:MV-00004:zedx:20250507-055952_2.jpg,1920,1200,person,842,430,961,664
BM276:MV-00004:zedx:20250507-055952_3.jpg,1920,1200,person,846,418,965,649
BM276:MV-00004:zedx:20250507-055952_3.jpg,1920,1200,person,751,421,851,631
BM276:MV-00004:zedx:20250507-055952_5.jpg,1920,1200,person,856,412,971,636
BM276:MV-00004:zedx:20250507-055952_5.jpg,1920,1200,person,765,413,847,617
BM276:MV-00004:zedx:20250507-055952_8.jpg,1920,1200,person,880,394,978,611
BM276:MV-00004:zedx:20250507-055952_8.jpg,1920,1200,person,784,397,854,596
BM276:MV-00004:zedx:20250507-062959_11.jpg,1920,1200,person,1159,185,1170,216
BM276:MV-00004:zedx:20250507-062959_11.jpg,1920,1200,person,1203,181,1219,217
BM276:MV-00004:zedx:20250507-062959_16.jpg,1920,1200,person,1157,188,1168,220
BM276:MV-00004:zedx:20250507-062959_16.jpg,1920,1200,person,1202,185,1217,221
BM276:MV-00004:zedx:20250507-062959_61.jpg,1920,1200,person,1164,191,1176,236
BM276:MV-00004:zedx:20250507-062959_61.jpg,1920,1200,person,1112,195,1126,234
BM276:MV-00004:zedx:20250507-062959_83.jpg,1920,1200,person,1138,204,1153,255
BM276:MV-00004:zedx:20250507-062959_83.jpg,1920,1200,person,1104,208,1116,250
BM276:MV-00004:zedx:20250507-063017_134.jpg,1920,1200,person,439,539,579,793
BM276:MV-00004:zedx:20250507-063017_30.jpg,1920,1200,person,928,289,962,403
BM276:MV-00004:zedx:20250507-063017_30.jpg,1920,1200,person,788,312,846,450
BM276:MV-00004:zedx:20250507-063017_40.jpg,1920,1200,person,771,352,833,504
BM276:MV-00004:zedx:20250507-063017_40.jpg,1920,1200,person,886,321,927,449
BM276:MV-00004:zedx:20250507-063017_44.jpg,1920,1200,person,763,371,848,535
BM276:MV-00004:zedx:20250507-063017_44.jpg,1920,1200,person,861,334,908,469
BM276:MV-00004:zedx:20250507-063017_47.jpg,1920,1200,person,743,385,824,566
BM276:MV-00004:zedx:20250507-063017_47.jpg,1920,1200,person,838,347,887,490
BM276:MV-00004:zedx:20250507-063017_86.jpg,1920,1200,person,520,498,643,731
BM276:MV-00004:zedx:20250507-063017_86.jpg,1920,1200,person,147,676,395,985
BM276:MV-00004:zedx:20250507-063017_90.jpg,1920,1200,person,490,508,623,746
BM276:MV-00004:zedx:20250507-063017_90.jpg,1920,1200,person,83,698,357,1026
BM276:MV-00004:zedx:20250507-063035_4.jpg,1920,1200,person,429,544,578,793
BM276:MV-00004:zedx:20250507-063035_88.jpg,1920,1200,person,443,538,579,791
BM276:MV-00004:zedx:20250507-063035_97.jpg,1920,1200,person,436,540,578,792
BM276:MV-00004:zedx:20250507-202958_19.jpg,1920,1200,person,179,625,393,933
BM276:MV-00004:zedx:20250507-202958_34.jpg,1920,1200,person,178,627,390,933
BM276:MV-00004:zedx:20250507-202958_48.jpg,1920,1200,person,181,625,399,933
BM276:MV-00004:zedx:20250507-203016_0.jpg,1920,1200,person,188,722,377,1005
BM276:MV-00004:zedx:20250507-203033_111.jpg,1920,1200,person,128,464,239,616
BM276:MV-00004:zedx:20250507-215948_0.jpg,1920,1200,person,1005,462,1107,750
BM276:MV-00004:zedx:20250507-215948_100.jpg,1920,1200,person,1049,463,1195,761
BM276:MV-00004:zedx:20250507-215948_69.jpg,1920,1200,person,1062,454,1217,761
BM276:MV-00004:zedx:20250507-220006_134.jpg,1920,1200,person,961,500,1077,805
BM276:MV-00004:zedx:20250507-220006_136.jpg,1920,1200,person,956,503,1067,819
BM276:MV-00004:zedx:20250507-220006_29.jpg,1920,1200,person,940,502,1052,800
BM276:MV-00004:zedx:20250507-220023_0.jpg,1920,1200,person,908,530,1015,873
BM276:MV-00004:zedx:20250507-220023_1.jpg,1920,1200,person,903,534,1018,875
BM276:MV-00004:zedx:20250507-220023_12.jpg,1920,1200,person,913,520,1029,862
BM276:MV-00004:zedx:20250507-220023_9.jpg,1920,1200,person,902,530,1024,873
BM276:MV-00004:zedx:20250507-220023_92.jpg,1920,1200,person,1049,477,1142,769
BM276:MV-00004:zedx:20250507-220041_107.jpg,1920,1200,person,821,705,1000,1041
BM276:MV-00004:zedx:20250507-220041_108.jpg,1920,1200,person,819,737,1003,1046
BM276:MV-00004:zedx:20250507-220041_21.jpg,1920,1200,person,901,496,1001,803
BM276:MV-00004:zedx:20250507-220041_24.jpg,1920,1200,person,896,499,1007,792
BM276:MV-00004:zedx:20250507-220041_30.jpg,1920,1200,person,878,505,985,796
BM276:MV-00004:zedx:20250507-220041_44.jpg,1920,1200,person,862,500,961,798
BM276:MV-00004:zedx:20250507-220041_87.jpg,1920,1200,person,885,517,992,827
BM276:MV-00004:zedx:20250507-223014_119.jpg,1920,1200,person,982,334,1034,500
BM276:MV-00004:zedx:20250507-223014_119.jpg,1920,1200,person,502,458,603,656
BM276:MV-00004:zedx:20250507-223014_136.jpg,1920,1200,person,979,336,1031,507
BM276:MV-00004:zedx:20250507-223014_136.jpg,1920,1200,person,503,518,649,752
BM276:MV-00004:zedx:20250507-223014_98.jpg,1920,1200,person,1015,316,1064,469
BM276:MV-00004:zedx:20250507-223032_36.jpg,1920,1200,person,705,493,825,733
BM276:MV-00004:zedx:20250507-223032_36.jpg,1920,1200,person,899,356,1001,523
BM276:MV-00004:zedx:20250507-225948_111.jpg,1920,1200,person,542,414,638,519
BM276:MV-00004:zedx:20250507-225948_111.jpg,1920,1200,person,461,436,573,590
BM276:MV-00004:zedx:20250507-225948_4.jpg,1920,1200,person,460,434,576,589
BM276:MV-00004:zedx:20250507-225948_4.jpg,1920,1200,person,529,384,625,530
BM276:MV-00004:zedx:20250507-230005_119.jpg,1920,1200,person,455,457,581,634
BM276:MV-00004:zedx:20250507-230005_119.jpg,1920,1200,person,544,411,643,525
BM276:MV-00004:zedx:20250507-230005_119.jpg,1920,1200,person,545,405,629,570
BM276:MV-00004:zedx:20250507-230005_131.jpg,1920,1200,person,560,409,650,565
BM276:MV-00004:zedx:20250507-230005_131.jpg,1920,1200,person,543,412,648,525
BM276:MV-00004:zedx:20250507-230005_131.jpg,1920,1200,person,334,534,540,657
BM276:MV-00004:zedx:20250507-230022_104.jpg,1920,1200,person,555,416,648,513
BM276:MV-00004:zedx:20250507-230022_104.jpg,1920,1200,person,487,444,576,600
BM276:MV-00004:zedx:20250507-230022_104.jpg,1920,1200,person,528,440,634,620
BM276:MV-00004:zedx:20250507-230022_75.jpg,1920,1200,person,568,415,667,584
BM276:MV-00004:zedx:20250507-230022_75.jpg,1920,1200,person,497,431,593,593
BM276:MV-00004:zedx:20250507-230022_75.jpg,1920,1200,person,558,410,653,506
BM276:MV-00004:zedx:20250507-230039_0.jpg,1920,1200,person,460,435,580,592
BM276:MV-00004:zedx:20250507-230039_0.jpg,1920,1200,person,565,401,647,556
BM276:MV-00004:zedx:20250507-230039_0.jpg,1920,1200,person,566,436,647,511
BM276:MV-00004:zedx:20250507-230039_4.jpg,1920,1200,person,571,435,646,541
BM276:MV-00004:zedx:20250507-230039_4.jpg,1920,1200,person,459,435,578,591
BM276:MV-00004:zedx:20250507-230039_4.jpg,1920,1200,person,566,399,646,555
BM276:MV-00004:zedx:20250507-230039_44.jpg,1920,1200,person,462,437,576,589
BM276:MV-00004:zedx:20250507-230039_44.jpg,1920,1200,person,566,435,658,520
BM276:MV-00004:zedx:20250507-230039_44.jpg,1920,1200,person,565,402,645,550
BM276:MV-00004:zedx:20250508-005946_20.jpg,1920,1200,person,1102,376,1225,497
BM276:MV-00004:zedx:20250508-005946_20.jpg,1920,1200,person,1095,406,1160,623
BM276:MV-00004:zedx:20250508-005946_37.jpg,1920,1200,person,1098,406,1161,623
BM276:MV-00004:zedx:20250508-005946_37.jpg,1920,1200,person,1103,377,1219,493
BM276:MV-00004:zedx:20250508-010003_102.jpg,1920,1200,person,1119,380,1220,567
BM276:MV-00004:zedx:20250508-010003_102.jpg,1920,1200,person,1075,411,1159,627
BM276:MV-00004:zedx:20250508-010003_104.jpg,1920,1200,person,1119,379,1221,564
BM276:MV-00004:zedx:20250508-010003_104.jpg,1920,1200,person,1073,411,1156,627
BM276:MV-00004:zedx:20250508-010003_15.jpg,1920,1200,person,1097,407,1165,624
BM276:MV-00004:zedx:20250508-010003_15.jpg,1920,1200,person,1134,377,1225,494
BM276:MV-00004:zedx:20250508-010021_13.jpg,1920,1200,person,1113,373,1217,543
BM276:MV-00004:zedx:20250508-010021_13.jpg,1920,1200,person,1063,413,1153,641
BM276:MV-00004:zedx:20250508-010021_60.jpg,1920,1200,person,1061,413,1152,626
BM276:MV-00004:zedx:20250508-010021_60.jpg,1920,1200,person,1114,377,1219,563
BM276:MV-00004:zedx:20250508-012955_12.jpg,1920,1200,person,1119,426,1217,517
BM276:MV-00004:zedx:20250508-012955_133.jpg,1920,1200,person,1124,428,1205,514
BM276:MV-00004:zedx:20250508-012955_36.jpg,1920,1200,person,1119,427,1201,518
BM276:MV-00004:zedx:20250508-012955_72.jpg,1920,1200,person,1121,427,1198,514
BM276:MV-00004:zedx:20250508-013012_20.jpg,1920,1200,person,1125,428,1193,517
BM276:MV-00004:zedx:20250508-013012_79.jpg,1920,1200,person,1126,431,1192,516
BM276:MV-00004:zedx:20250508-013030_16.jpg,1920,1200,person,1123,432,1200,515
BM276:MV-00004:zedx:20250508-013030_20.jpg,1920,1200,person,1119,431,1201,516
BM276:MV-00004:zedx:20250508-013030_32.jpg,1920,1200,person,1125,433,1193,517
BM276:MV-00004:zedx:20250508-013030_65.jpg,1920,1200,person,1119,429,1192,512
BM276:MV-00004:zedx:20250508-020037_71.jpg,1920,1200,person,1175,481,1219,613
BM276:MV-00004:zedx:20250508-022953_61.jpg,1920,1200,person,1056,360,1114,537
BM276:MV-00004:zedx:20250508-022953_61.jpg,1920,1200,person,0,966,273,1200
BM276:MV-00004:zedx:20250508-022953_90.jpg,1920,1200,person,0,983,211,1200
BM276:MV-00004:zedx:20250508-022953_90.jpg,1920,1200,person,1075,351,1115,530
BM276:MV-00004:zedx:20250508-023011_107.jpg,1920,1200,person,976,316,1014,440
BM276:MV-00004:zedx:20250508-023011_107.jpg,1920,1200,person,1169,448,1219,573
BM276:MV-00004:zedx:20250508-023011_99.jpg,1920,1200,person,1170,448,1218,572
BM276:MV-00004:zedx:20250508-023011_99.jpg,1920,1200,person,904,336,956,452
BM276:MV-00004:zedx:20250508-023029_1.jpg,1920,1200,person,1169,289,1209,402
BM276:MV-00004:zedx:20250508-023029_1.jpg,1920,1200,person,1151,302,1199,427
BM276:MV-00004:zedx:20250508-023029_1.jpg,1920,1200,person,1143,461,1213,589
BM276:MV-00004:zedx:20250508-023029_69.jpg,1920,1200,person,961,339,1016,497
BM276:MV-00004:zedx:20250508-023029_69.jpg,1920,1200,person,522,416,588,511
BM276:MV-00004:zedx:20250508-023029_76.jpg,1920,1200,person,1187,421,1224,543
BM276:MV-00004:zedx:20250508-023029_76.jpg,1920,1200,person,425,440,536,613
BM276:MV-00004:zedx:20250508-023029_76.jpg,1920,1200,person,972,346,1032,516
BM276:MV-00004:zedx:20250508-023029_76.jpg,1920,1200,person,1183,430,1229,591
BM276:MV-00004:zedx:20250508-023029_92.jpg,1920,1200,person,1187,421,1216,547
BM276:MV-00004:zedx:20250508-023029_92.jpg,1920,1200,person,139,515,317,688
BM276:MV-00004:zedx:20250508-023029_92.jpg,1920,1200,person,1187,432,1226,595
BM276:MV-00004:zedx:20250508-023029_92.jpg,1920,1200,person,1024,362,1080,546
BM276:MV-00004:zedx:20250508-025959_116.jpg,1920,1200,person,1148,443,1214,547
BM276:MV-00004:zedx:20250508-025959_136.jpg,1920,1200,person,1150,444,1215,548
BM276:MV-00004:zedx:20250508-025959_48.jpg,1920,1200,person,1146,444,1214,548
BM276:MV-00004:zedx:20250508-030035_108.jpg,1920,1200,person,1149,444,1213,547
BM276:MV-00004:zedx:20250508-030035_136.jpg,1920,1200,person,1134,345,1196,478
BM276:MV-00004:zedx:20250508-030035_136.jpg,1920,1200,person,1149,443,1217,547
BM276:MV-00004:zedx:20250508-030035_22.jpg,1920,1200,person,1152,445,1217,547
BM276:MV-00004:zedx:20250508-043000_11.jpg,1920,1200,person,1122,416,1216,497
BM276:MV-00004:zedx:20250508-043000_11.jpg,1920,1200,person,1045,404,1148,621
BM276:MV-00004:zedx:20250508-043000_29.jpg,1920,1200,person,1114,417,1219,512
BM276:MV-00004:zedx:20250508-043000_29.jpg,1920,1200,person,1132,426,1220,608
BM276:MV-00004:zedx:20250508-043000_5.jpg,1920,1200,person,1010,420,1082,649
BM276:MV-00004:zedx:20250508-043000_5.jpg,1920,1200,person,1121,416,1218,538
BM276:MV-00004:zedx:20250508-043018_101.jpg,1920,1200,person,1083,394,1162,604
BM276:MV-00004:zedx:20250508-043018_101.jpg,1920,1200,person,1169,431,1218,533
BM276:MV-00004:zedx:20250508-043018_102.jpg,1920,1200,person,1079,393,1160,609
BM276:MV-00004:zedx:20250508-043018_102.jpg,1920,1200,person,1167,433,1219,544
BM276:MV-00004:zedx:20250508-043018_73.jpg,1920,1200,person,1152,449,1223,607
BM276:MV-00004:zedx:20250508-043018_73.jpg,1920,1200,person,1130,415,1176,537
BM276:MV-00004:zedx:20250508-043018_78.jpg,1920,1200,person,1132,413,1212,537
BM276:MV-00004:zedx:20250508-043018_78.jpg,1920,1200,person,1144,451,1221,610
BM276:MV-00004:zedx:20250508-043018_88.jpg,1920,1200,person,1169,423,1220,533
BM276:MV-00004:zedx:20250508-043018_88.jpg,1920,1200,person,1111,441,1217,606
BM276:MV-00004:zedx:20250508-043036_78.jpg,1920,1200,person,1151,455,1220,617
BM276:MV-00004:zedx:20250508-045956_112.jpg,1920,1200,person,1170,422,1219,528
BM276:MV-00004:zedx:20250508-045956_23.jpg,1920,1200,person,1169,417,1220,531
BM276:MV-00004:zedx:20250508-045956_4.jpg,1920,1200,person,1168,413,1222,529
BM276:MV-00004:zedx:20250508-045956_96.jpg,1920,1200,person,1169,438,1217,531
BM276:MV-00004:zedx:20250508-050015_50.jpg,1920,1200,person,1166,410,1217,530
BM276:MV-00004:zedx:20250508-050032_93.jpg,1920,1200,person,1170,425,1218,525
BM276:MV-00004:zedx:20250508-060014_69.jpg,1920,1200,person,408,650,637,991
BM276:MV-00004:zedx:20250508-060014_77.jpg,1920,1200,person,555,709,820,1072
BM276:MV-00004:zedx:20250508-060014_78.jpg,1920,1200,person,569,714,821,1088
BM276:MV-00004:zedx:20250508-060014_99.jpg,1920,1200,person,729,1013,903,1200
BM276:MV-00004:zedx:20250508-060032_0.jpg,1920,1200,person,748,552,919,851
BM276:MV-00004:zedx:20250508-060032_116.jpg,1920,1200,person,1070,378,1151,592
BM276:MV-00004:zedx:20250508-060032_116.jpg,1920,1200,person,1012,345,1058,512
